Month,Day,Year,ReleaseEvent,TagSite,Species,TL,RewardTag1,RewardTag2,Radio.Tag.Frequency,Code,Combined,Group,Notes,Lat,Long,MortalitySignal,GroupMovement,SignalStrength,Flight,TournamentRelease ,TJ,ReportedTourneyRelease,ReleaseRamp,ManuallyTracked
5,8,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.84631,-86.05155,A,A,,,,,,,Y
5,24,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.84913,-86.0492,A,A,,,,,,,Y
6,5,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.84867,-86.04953,A,A,,,,,,,Y
6,22,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.87972,-86.0407,A,A,,,,,,,Y
7,6,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.88141,-86.03997,A,A,,,,,,,Y
7,17,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.87277,-86.05367,A,A,,,,,,,Y
8,3,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.83899,-86.08591,A,A,,,,,,,Y
8,26,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.83896,-86.08596,A,A,,,,,,,Y
9,10,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.83901,-86.08587,D,A,,,,,,,Y
9,24,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,Stopped Manual Tracking,33.8391,-86.08572,D,D,,,,,,,Y
10,8,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.84001833,-86.08488333,D,D,126,,,,,,N
10,22,2023,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.837845,-86.09033833,A,D,113,,,,,,N
3,7,2024,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.83727167,-86.09188833,A,D,122,Y,,,,,N
4,20,2024,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.84147667,-86.07912,D,D,93,,,,,,N
5,3,2024,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.84130833,-86.08148,A,D,101,,,,,,N
5,15,2024,2,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,,33.84140333,-86.08181333,A,D,101,,,,,,N
12,7,2022,2,33,ALB,445,1703,NA,150.333,J-41,150.333J-41,U,,33.99581705,-85.99383139,A,A,,,,,,,Y
1,28,2023,2,33,ALB,445,1703,NA,150.333,J-41,150.333J-41,U,,34.01172333,-85.99625333,A,A,116,,,,,,N
2,23,2023,2,33,ALB,445,1703,NA,150.333,J-41,150.333J-41,U,,34.00996,-85.99804833,A,A,115,,,,,,N
3,11,2023,2,33,ALB,445,1703,NA,150.333,J-41,150.333J-41,U,,34.01057167,-85.99759333,A,A,111,,,,,,N
9,11,2023,2,33,ALB,445,1703,NA,150.333,J-41,150.333J-41,U,Way upriver,34.06684,-85.90802,D,A,,,,,,,Y
3,7,2024,2,33,ALB,445,1703,NA,150.333,J-41,150.333J-41,U,,34.06724667,-85.90636,A,D,111,Y,,,,,N
12,8,2022,2,70,LMB,446,537,NA,150.333,I-75,150.333I-75,L,,33.87898657,-86.0409414,A,A,,,,,,,Y
1,29,2023,2,70,LMB,446,537,NA,150.333,I-75,150.333I-75,L,,33.88695167,-86.06501833,A,A,99,,,,,,N
3,11,2023,2,70,LMB,446,537,NA,150.333,I-75,150.333I-75,L,Weak signal,33.87869667,-86.04882167,A,A,80,,,,,,N
5,8,2023,2,70,LMB,446,537,NA,150.333,I-75,150.333I-75,L,,33.8825,-86.05054,A,A,,,,,,,Y
5,24,2023,2,70,LMB,446,537,NA,150.333,I-75,150.333I-75,L,Creek across from Canoe,33.88371,-86.05151,A,A,,,,,,,Y
12,7,2022,2,33,ALB,452,1709,NA,150.333,L-84,150.333L-84,U,,33.99581705,-85.99383139,A,A,,,,,,,Y
1,28,2023,2,33,ALB,452,1709,NA,150.333,L-84,150.333L-84,U,,33.98907167,-85.99900333,A,A,114,,,,,,N
2,23,2023,2,33,ALB,452,1709,NA,150.333,L-84,150.333L-84,U,,33.988305,-85.99934833,A,A,127,,,,,,N
3,11,2023,2,33,ALB,452,1709,NA,150.333,L-84,150.333L-84,U,,33.98704,-85.99956,A,A,127,,,,,,N
12,8,2022,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99031712,-86.00200125,A,A,,,,,,,Y
1,28,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99168,-85.99957,A,A,117,,,,,,N
2,23,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99102667,-85.99932,A,A,114,,,,,,N
3,11,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99284,-85.99956833,A,A,103,,,,,,N
4,13,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99485333,-85.99966167,A,A,,,,,,,Y
5,9,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99413,-86.00087,A,A,,,,,,,Y
5,25,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99197,-86.00039,A,A,,,,,,,Y
7,18,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99224,-86.00039,A,A,,,,,,,Y
8,4,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.99178,-86.0003,A,A,,,,,,,Y
8,27,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96121,-85.97187,A,A,,,,,,,Y
9,11,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96113,-85.97186,A,A,,,,,,,Y
9,25,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.9611,-85.97175,D,A,,,,,,,Y
10,9,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,Stopped Manual Tracking,33.96115,-85.97186,D,D,,,,,,,Y
10,23,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.961075,-85.97226167,D,D,111,,,,,,N
11,3,2023,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96149333,-85.97139167,D,D,111,,,,,,N
3,7,2024,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96206667,-85.97119,D,D,108,Y,,,,,N
3,8,2024,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96061333,-85.97028667,D,D,96,,,,,,N
4,20,2024,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96120667,-85.97080333,D,D,102,,,,,,N
5,3,2024,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96126167,-85.97047667,D,D,97,,,,,,N
5,15,2024,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96073167,-85.969755,D,D,98,,,,,,N
5,29,2024,2,198,ALB,394,5011,5012,150.333,L-85,150.333L-85,U,,33.96154167,-85.97063833,D,D,97,,,,,,N
12,5,2022,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.957415,-85.96939755,A,A,,,,,,,Y
1,28,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96130667,-85.96617667,A,A,117,,,,,,N
2,23,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.961165,-85.96612,A,A,116,,,,,,N
4,13,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96176667,-85.96719667,A,A,107,,,,,,N
5,1,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96186333,-85.97362333,A,A,105,,,,,,N
5,8,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96062833,-85.96979,A,A,101,,,,,,N
6,6,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.959455,-85.96887667,A,A,94,,,,,,N
6,24,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,"6/24/23, CL, TJ",34.010097,-85.997069,A,A,,,Y,Y,,CL,Y
7,7,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.99156,-85.99773,A,A,,,Y,Y,,CL,Y
7,18,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.97017,-85.986,A,A,,,Y,Y,,CL,Y
8,4,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.9701,-85.98596,A,A,,,Y,Y,,CL,Y
8,27,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.97012,-85.9859,D,A,,,Y,Y,,CL,Y
9,11,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.97011,-85.98587,D,D,,,Y,Y,,CL,Y
9,25,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.97017,-85.98582,A,D,,,Y,Y,,CL,Y
10,9,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.9701,-85.9858,A,D,,,Y,Y,,CL,Y
10,23,2023,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,"Tag on dry land on 11/3/2023, removed",33.97013,-85.98592,A,D,,,Y,Y,,CL,Y
3,8,2024,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96912333,-85.98486833,D,D,108,,Y,Y,,CL,N
4,20,2024,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96969167,-85.98577167,D,D,129,,Y,Y,,CL,N
5,3,2024,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96925167,-85.98411167,A,D,114,,Y,Y,,CL,N
5,15,2024,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96884,-85.98273,D,D,103,,Y,Y,,CL,N
5,29,2024,2,177,LMB,520,741,,150.333,L-86,150.333L-86,U,,33.96976333,-85.98551833,D,D,125,,Y,Y,,CL,N
12,12,2022,2,75,ALB,428,4024,,150.333,L-87,150.333L-87,,,33.8473324,-86.05024701,A,A,,,,,,,Y
3,7,2024,2,75,ALB,428,4024,,150.333,L-87,150.333L-87,,"FIRST TIME BEING FOUND, WAY UPRIVER ",34.12766833,-85.80165833,D,A,114,Y,,,,,N
12,6,2022,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.93405915,-85.99320838,A,A,,,,,,,Y
1,28,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.93333333,-85.98333333,A,A,85,,,,,,N
3,9,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.93614333,-85.99185667,A,A,96,,,,,,N
4,13,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.93513167,-85.98799333,A,A,86,,,,,,N
4,29,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,"4/29/23, Canoe, Reported (said no transmitter)",33.86489,-86.103935,A,A,,,Y,,Y,CC,Y
4,30,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86939833,-86.10132167,A,A,91,,Y,,Y,CC,N
5,8,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86416833,-86.09738667,A,A,89,,Y,,Y,CC,N
6,5,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86493833,-86.10333667,D,A,116,,Y,,Y,CC,N
7,17,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86497,-86.10351,D,D,,,Y,,Y,CC,Y
8,3,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86509,-86.10359,D,D,,,Y,,Y,CC,Y
8,26,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86498,-86.10364,D,D,,,Y,,Y,CC,Y
9,10,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86499,-86.10373,D,D,,,Y,,Y,CC,Y
9,24,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86501,-86.1036,D,D,,,Y,,Y,CC,Y
10,8,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86501,-86.10361,D,D,,,Y,,Y,CC,Y
10,23,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.865,-86.1036,D,D,,,Y,,Y,CC,Y
11,3,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86506,-86.10367,D,D,,,Y,,Y,CC,Y
11,16,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86496,-86.10367,D,D,,,Y,,Y,CC,Y
12,3,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86497,-86.10363,D,D,,,Y,,Y,CC,Y
12,18,2023,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86492,-86.10364,D,D,,,Y,,Y,CC,Y
1,3,2024,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,Stopped Manual Tracking,33.86502,-86.10362,D,D,,,Y,,Y,CC,Y
3,7,2024,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.85788833,-86.099935,D,D,111,Y,Y,,Y,CC,N
4,20,2024,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.86527833,-86.10305167,D,D,112,,Y,,Y,CC,N
5,3,2024,2,50,LMB,511,1432,NA,150.333,L-88,150.333L-88,,,33.865385,-86.10247833,D,D,106,,Y,,Y,CC,N
12,5,2022,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.95273164,-85.95827413,A,A,,,,,,,Y
1,28,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.951545,-85.95776333,A,A,134,,,,,,N
3,9,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.946335,-85.9524,A,A,110,,,,,,N
4,13,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.95503833,-85.95270667,A,A,105,,,,,,N
5,1,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.95572167,-85.953525,A,A,117,,,,,,N
5,25,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,Started Manual Tracking,33.95582,-85.95442,A,A,,,,,,,Y
6,6,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.95551,-85.95405,A,A,,,,,,,Y
6,22,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.95576,-85.95437,A,A,,,,,,,Y
7,7,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.95549,-85.95414,A,A,,,,,,,Y
7,17,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,,33.95569,-85.95418,A,A,,,,,,,Y
8,4,2023,2,42,LMB,383,1477,,150.333,L-89,150.333L-89,U,"Big move , MN Bend, not found 8/27  ",33.92472,-86.0483,A,A,,,,,,,Y
12,6,2022,2,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,,33.949824,-85.954733,A,A,,,,,,,Y
1,28,2023,2,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,,33.94640833,-85.95242333,A,A,120,,,,,,N
3,9,2023,2,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,,33.94556167,-85.95342333,A,A,104,,,,,,N
4,13,2023,2,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,,33.94676667,-85.95332833,A,A,,,,,,,Y
5,1,2023,2,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,,33.94836,-85.9536,A,A,,,,,,,Y
5,8,2023,2,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,,33.94718,-85.95156,A,A,,,,,,,Y
5,25,2023,2,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,,33.95264,-85.95346,A,A,,,,,,,Y
6,6,2023,2,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,"CAUGHT, 6/6/23, CL, Reported",33.94835,-85.95351,A,A,,,,,,,Y
6,6,2023,2,43,LMB,476,2447,NA,150.333,L-91,150.333L-90,U,"6/6/23, CL, Reported",34.010097,-85.997069,A,A,,,Y,,Y,CL,Y
6,21,2023,2,43,LMB,476,2447,NA,150.333,L-92,150.333L-90,U,,34.0152,-85.99058,A,A,,,Y,,Y,CL,Y
12,6,2022,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.9743654,-85.99532949,A,A,,,,,,,Y
1,28,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97382833,-85.99415833,A,A,125,,,,,,N
2,23,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97376,-85.99408167,A,A,130,,,,,,N
3,11,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.973465,-85.9934,A,A,114,,,,,,N
3,18,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,"3/18/2023 CL, TJ",34.010097,-85.997069,A,A,,,Y,Y,Y,CL,Y
4,13,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97504833,-85.99694667,A,A,,,Y,Y,Y,CL,Y
5,1,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97386,-85.99506,A,A,,,Y,Y,Y,CL,Y
5,9,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.9767,-85.99798,A,A,,,Y,Y,Y,CL,Y
5,25,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97424,-85.99537,A,A,,,Y,Y,Y,CL,Y
6,6,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97492,-85.99634,A,A,,,Y,Y,Y,CL,Y
6,21,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97377,-85.995,A,A,,,Y,Y,Y,CL,Y
7,7,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97541,-85.99726,A,A,,,Y,Y,Y,CL,Y
7,18,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97439,-85.99382,A,A,,,Y,Y,Y,CL,Y
8,4,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97699,-85.99796,A,A,,,Y,Y,Y,CL,Y
8,27,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97771,-85.99852,A,A,,,Y,Y,Y,CL,Y
9,11,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97564,-85.9973,A,A,,,Y,Y,Y,CL,Y
9,25,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97543,-85.99711,A,A,,,Y,Y,Y,CL,Y
10,9,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97545,-85.99697,A,A,,,Y,Y,Y,CL,Y
10,23,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97572,-85.99711,A,A,,,Y,Y,Y,CL,Y
11,3,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97431,-85.9955,A,A,,,Y,Y,Y,CL,Y
11,16,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97688,-85.99812,A,A,,,Y,Y,Y,CL,Y
12,19,2023,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.974,-85.99516,A,A,,,Y,Y,Y,CL,Y
1,4,2024,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97744,-85.99835,A,A,,,Y,Y,Y,CL,Y
1,26,2024,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.9737,-85.99475,A,A,,,Y,Y,Y,CL,Y
2,10,2024,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97387,-85.99506,A,A,,,Y,Y,Y,CL,Y
3,8,2024,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97395,-85.99512,A,A,,,Y,Y,Y,CL,Y
3,29,2024,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97549,-85.99709,A,A,,,Y,Y,Y,CL,Y
5,3,2024,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.97436,-85.99557,A,A,,,Y,Y,Y,CL,Y
5,15,2024,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.93604,-85.9545,D,A,,,Y,Y,Y,CL,Y
5,29,2024,2,180,ALB,415,88,NA,150.333,L-91,150.333L-91,U,,33.93605,-85.9547,D,D,,,Y,Y,Y,CL,Y
12,8,2022,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80626246,-86.06637535,A,A,,,,,,,Y
1,29,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.807685,-86.06522,A,A,127,,,,,,N
2,22,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.81337167,-86.06977833,A,A,112,,,,,,N
3,9,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.81132167,-86.06502333,A,A,98,,,,,,N
4,12,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.78546333,-86.05183167,A,A,,,,,,,Y
4,29,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80783,-86.06552,A,A,,,,,,,Y
5,8,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.8105,-86.06681,A,A,,,,,,,Y
6,5,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.81377,-86.06354,A,A,,,,,,,Y
6,21,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80821,-86.06559,A,A,,,,,,,Y
7,6,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80826,-86.06564,A,A,,,,,,,Y
7,17,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80834,-86.06564,A,A,,,,,,,Y
8,3,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80409,-86.07245,D,A,,,,,,,Y
8,26,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80401,-86.07241,A,D,,,,,,,Y
9,10,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80404,-86.07242,A,D,,,,,,,Y
9,24,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,Stopped Manual Tracking,33.804,-86.0723,D,D,,,,,,,Y
10,8,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80314333,-86.07101667,A,D,104,,,,,,N
10,22,2023,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80389667,-86.07443,A,D,104,,,,,,N
3,7,2024,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80437,-86.07587167,D,D,128,Y,,,,,N
3,8,2024,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80268,-86.06892333,D,D,96,,,,,,N
4,20,2024,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.803755,-86.07449667,D,D,114,,,,,,N
5,3,2024,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80261833,-86.06914667,D,D,100,,,,,,N
5,15,2024,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80323333,-86.07246167,A,D,106,,,,,,N
5,29,2024,2,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,,33.80332833,-86.07251333,D,D,118,,,,,,N
12,12,2022,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.02306565,-85.98013362,A,A,,,,,,,Y
1,28,2023,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.02077667,-85.98333333,D,A,108,,,,,,N
2,23,2023,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.0212,-85.97852,D,D,109,,,,,,N
3,11,2023,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.02062167,-85.98326833,D,D,107,,,,,,N
4,13,2023,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.02318,-85.98202667,A,D,133,,,,,,N
5,1,2023,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.02283833,-85.98062667,A,D,130,,,,,,N
5,9,2023,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.02268667,-85.98069333,D,D,127,,,,,,N
5,25,2023,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.02308833,-85.98068667,A,D,129,,,,,,N
6,6,2023,2,203,LMB,369,4117,NA,150.333,L-93,150.333L-93,,,34.021665,-85.97962333,A,D,108,,,,,,N
12,5,2022,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.95273164,-85.95827413,A,A,,,,,,,Y
1,28,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.95214667,-85.95783667,A,A,113,,,,,,N
3,9,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.95,-85.95694833,A,A,117,,,,,,N
4,13,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.94675667,-85.95331667,A,A,117,,,,,,N
5,1,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.94878,-85.95306167,A,A,114,,,,,,N
5,8,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.95132333,-85.95267,A,A,105,,,,,,N
5,25,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.948835,-85.95224667,A,A,116,,,,,,N
6,6,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.94828167,-85.952695,A,A,108,,,,,,N
6,21,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.94680333,-85.95249333,A,A,114,,,,,,N
7,7,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.94955333,-85.95280667,A,A,111,,,,,,N
7,17,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,Started Manual Tracking,33.94819,-85.95339,A,A,,,,,,,Y
8,4,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94832,-85.95347,A,A,,,,,,,Y
8,27,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94952,-85.95408,A,A,,,,,,,Y
9,11,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94964,-85.95407,A,A,,,,,,,Y
9,25,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94967,-85.95413,A,A,,,,,,,Y
10,9,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94931,-85.95394,A,A,,,,,,,Y
10,23,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94847,-85.95351,D,A,,,,,,,Y
11,16,2023,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,Stopped Manual Tracking,33.94849,-85.95354,D,D,,,,,,,Y
3,29,2024,2,42,LMB,360,716,,150.333,L-94,150.333L-94,,,33.944965,-85.95240333,D,D,86,,,,,,N
4,20,2024,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94461333,-85.952635,D,D,91,,,,,,N
5,3,2024,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.948335,-85.95254,D,D,120,,,,,,N
5,15,2024,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94681333,-85.95213333,D,D,107,,,,,,N
5,29,2024,2,42,LMB,360,716,,150.333,L-94,150.333L-94,U,,33.94215167,-85.95383167,D,D,92,,,,,,N
